"","mean_f_soz","mean_f_sozc","se_f_soz","se_f_sozc","time"
"1",0.364194584220457,0.387843827983124,0.0331682996160044,0.0188501428462145,"-10"
"2",0.381790958309178,0.380130518960297,0.0308788232974782,0.0163736123132994,"-9.875"
"3",0.414672147055526,0.388410653861832,0.0413199980428237,0.0144797659138184,"-9.75"
"4",0.407399238486587,0.386610632719,0.0316265257881524,0.0125945834226888,"-9.625"
"5",0.104607443459776,0.081708309532906,0.0166721122059692,0.0056844388515207,"-9.5"
"6",0.14778392652365,0.119405843934402,0.0176683843754392,0.00732258829218687,"-9.375"
"7",0.415639093170814,0.395491086989832,0.0334763302873926,0.0141543191706857,"-9.25"
"8",0.239458536435028,0.230123724748123,0.0222030658013146,0.00974824488218395,"-9.125"
"9",0.145983615430551,0.113717862474236,0.0275439032316846,0.00808637246158317,"-9"
"10",0.405956864219871,0.370850411847847,0.0275141847896537,0.0208871848037628,"-8.875"
"11",0.464497904950957,0.43083535464502,0.037771658283019,0.0246878480885568,"-8.75"
"12",0.177079866958878,0.148630946946676,0.0274928872106952,0.0150497920445479,"-8.625"
"13",0.104663294308206,0.0882196839489292,0.0183749701715177,0.00971345246939217,"-8.5"
"14",0.324519706576057,0.234751964144683,0.079145503115861,0.0226541130676788,"-8.375"
"15",0.241907884621415,0.222921877647431,0.0641624444758056,0.0147991180582081,"-8.25"
"16",0.632007393088076,0.486758143938715,0.0591104028110216,0.0311690069427113,"-8.125"
"17",0.277592025486681,0.344558825394861,0.0357424265649559,0.0287597316542048,"-8"
"18",0.106564184001003,0.072170959569053,0.0164608458000656,0.00549043173911316,"-7.875"
"19",0.240935777273681,0.20639652364139,0.0230087030222526,0.0122834777065968,"-7.75"
"20",0.22467196488271,0.206686994635119,0.0361550827019994,0.0138031976830183,"-7.625"
"21",0.361142362339153,0.28109278449244,0.0442309413997475,0.0261958333507892,"-7.5"
"22",0.401079284411032,0.397610741455997,0.0281742938949333,0.0268360025776095,"-7.375"
"23",0.150481686084167,0.113211080175723,0.0300037686163077,0.00851979312807095,"-7.25"
"24",0.285097851767769,0.267809267030597,0.0277662308087697,0.0198893120469645,"-7.125"
"25",0.401364068458758,0.374583003412493,0.027463024475523,0.0198511020535251,"-7"
"26",0.400466063335502,0.382521588423326,0.0209923419055638,0.0158209554864746,"-6.875"
"27",0.122725620010427,0.103543175594119,0.0171315679004266,0.00664921442048306,"-6.75"
"28",0.110412520130304,0.0916268497624024,0.018415914940598,0.00769378256148176,"-6.625"
"29",0.440746564835864,0.398055423892461,0.0342125849118874,0.0150879375358043,"-6.5"
"30",0.345596184269015,0.35053895839846,0.041652847780053,0.0140238322778575,"-6.375"
"31",0.424384121196293,0.413705563233808,0.0305828842406095,0.0150322928620308,"-6.25"
"32",0.340945223583367,0.356207173160883,0.0486646424530594,0.0147355042959997,"-6.125"
"33",0.192905743846677,0.179180672827327,0.029407350947158,0.00891745848019445,"-6"
"34",0.112001531912813,0.0903466676571698,0.0172474715786231,0.00607243308354254,"-5.875"
"35",0.449811890089391,0.420614309384853,0.0311601893599101,0.0148155324229062,"-5.75"
"36",0.374694374555389,0.378859761483742,0.0496637726663946,0.0142280804108938,"-5.625"
"37",0.324034291078083,0.31520670799491,0.0727754879990682,0.0143709557537024,"-5.5"
"38",0.47646634951516,0.445868933784886,0.0481095416882189,0.0174305350428777,"-5.375"
"39",0.169043240234851,0.130629439025075,0.0292293888594138,0.00836049347679183,"-5.25"
"40",0.377945764502796,0.28320958834208,0.042615137931818,0.0216599291717242,"-5.125"
"41",0.386291931254964,0.274269527338547,0.0459988735381419,0.0256606297440207,"-5"
"42",0.426371287106007,0.291640020517351,0.0715023596713452,0.0277691001649609,"-4.875"
"43",0.176051480147808,0.15556908657883,0.0216589276158134,0.0118180550329797,"-4.75"
"44",0.249415596731656,0.193691104417228,0.0304664130646049,0.0116413094829616,"-4.625"
"45",0.157108697902859,0.081814056856461,0.0238824196155702,0.00583100404431692,"-4.5"
"46",0.139909395214375,0.0673613550556071,0.029921987419196,0.00635170496645081,"-4.375"
"47",0.398342027504971,0.251401548657216,0.0398210089134395,0.0216471614699048,"-4.25"
"48",0.474452042751853,0.350436845976471,0.0384249827171006,0.0263261322573095,"-4.125"
"49",0.393560067482341,0.30436151753917,0.0808598153068616,0.0342993000605732,"-4"
"50",0.43002894935708,0.401587771778177,0.0261430335861931,0.0149865930572007,"-3.875"
"51",0.277379072541206,0.263861091463488,0.0681378131568058,0.0109132372334505,"-3.75"
"52",0.386966221991759,0.295949764933663,0.10781302995116,0.0285056705921775,"-3.625"
"53",0.464257410229808,0.35844268426668,0.087762921717978,0.0319700886743396,"-3.5"
"54",0.106718798073331,0.0824419033190677,0.0200580759857126,0.00483069578931406,"-3.375"
"55",0.285889921633609,0.284943861579611,0.0678452954036058,0.00928739293547546,"-3.25"
"56",0.254130605890154,0.235699656196915,0.0361747379764366,0.00974204625654013,"-3.125"
"57",0.159820081291873,0.0889784810054048,0.0363908203235817,0.00665719427597041,"-3"
"58",0.513203893847613,0.396903329275836,0.0357776520280982,0.0189706860990219,"-2.875"
"59",0.178762758141778,0.0695548772785773,0.0388690064450816,0.00683471735882987,"-2.75"
"60",0.539498029911339,0.376415285109538,0.0877383180167256,0.033475376141557,"-2.625"
"61",0.487369201066403,0.387169316212703,0.0777514753472091,0.0336005838854459,"-2.5"
"62",0.109226602880439,0.0748829160681227,0.0142168513695334,0.00637982946563406,"-2.375"
"63",0.501205397510465,0.439822082700441,0.0357766892552944,0.0190271106098168,"-2.25"
"64",0.116541490320905,0.0932592635711859,0.0170241737168332,0.00774506117441849,"-2.125"
"65",0.445823805157617,0.437303112188733,0.0513381244619593,0.0242101515495454,"-2"
"66",0.466123902625736,0.374758299081783,0.076791734464948,0.0300554518716168,"-1.875"
"67",0.494462274820171,0.3460227348239,0.0488188670872936,0.030001711092295,"-1.75"
"68",0.145445838223809,0.10442326439431,0.0178926694590848,0.00698393296712533,"-1.625"
"69",0.135289395111791,0.110993614963169,0.0205100865831307,0.00662235908262824,"-1.5"
"70",0.11848449040338,0.108241733354017,0.0253508285159489,0.00929174361863126,"-1.375"
"71",0.439675154061747,0.437014752627755,0.0335002291424866,0.016162700875148,"-1.25"
"72",0.117783584918892,0.0976866795613027,0.0170707440415893,0.00750467891275346,"-1.125"
"73",0.325405471883032,0.193124454406792,0.0908177262571376,0.0195047218189099,"-1"
"74",0.388440347177906,0.353777851038613,0.0313141238914366,0.014308237692346,"-0.875"
"75",0.229062786167585,0.23412339325803,0.0371345250241499,0.00944788172924161,"-0.75"
"76",0.282316059670389,0.275788198513379,0.0445795981222793,0.0138192755313201,"-0.625"
"77",0.39854667312658,0.384245454379363,0.0251441819430764,0.0143064138359824,"-0.5"
"78",0.11205530972901,0.0962833370785065,0.0145810014059125,0.00814966261329892,"-0.375"
"79",0.176713945614271,0.129417773798502,0.0294890209271607,0.00757327221534932,"-0.25"
"80",0.449849072532618,0.425028435670099,0.0235574800643436,0.0132276950201121,"-0.125"
"81",0.409025316210684,0.387932225707847,0.0270283730770961,0.014612528928285,"0"
"82",0.10838528628427,0.0762885863640495,0.0141009898076246,0.00561996774389095,"0.125"
"83",0.174270278259376,0.12937257190179,0.0201542151030116,0.00839462679919484,"0.25"
"84",0.283997478846832,0.219610012180296,0.060024073041884,0.0222985519724556,"0.375"
"85",0.130799608195484,0.112187893624291,0.0148452546691033,0.0076600666918836,"0.5"
"86",0.326974425298487,0.215905911654103,0.0758242662064383,0.0276059715255388,"0.625"
"87",0.191559952025514,0.131711259985305,0.0426081268015894,0.00805006400555793,"0.75"
"88",0.174056195061105,0.119703086486929,0.0390118472228101,0.00705450859949913,"0.875"
"89",0.198425107793925,0.132774555993819,0.0383916042622653,0.00761027125238103,"1"
"90",0.352269793022388,0.210551079236963,0.0801563679201727,0.0264270238402518,"1.125"
