"","mean_f_soz","mean_f_sozc","se_f_soz","se_f_sozc","time"
"1",0.697763446344079,0.812438998150239,0.0585007922426508,0.0156261147376763,"-10"
"2",0.619683354120185,0.679989301495108,0.0437963407882679,0.016072851785962,"-9.875"
"3",0.638004551414667,0.727513318537897,0.0468973668731629,0.0144604000914438,"-9.75"
"4",0.617759503784291,0.719743145594282,0.045086399424779,0.0260965772367889,"-9.625"
"5",0.562108237606731,0.634242354972503,0.048091179080169,0.0230644847580834,"-9.5"
"6",0.618930813640279,0.625611329856481,0.0489702658557817,0.0234863418152006,"-9.375"
"7",0.570007967476435,0.545718248427525,0.0424063642566001,0.0277057579614634,"-9.25"
"8",0.512170449657857,0.536406652416961,0.0672881677416028,0.0286485648864708,"-9.125"
"9",0.676729423441391,0.625285295205321,0.0493294015043261,0.0250178690735107,"-9"
"10",0.714917203556635,0.643774397321167,0.0319787872783585,0.0240959065439813,"-8.875"
"11",0.740829625736358,0.793325867868827,0.0525014641429358,0.0152862691234634,"-8.75"
"12",0.616711444389913,0.627924859090339,0.0463965982212529,0.0259476665531201,"-8.625"
"13",0.542907891645433,0.650317267270679,0.0460023007354685,0.0229048529316907,"-8.5"
"14",0.626869261084449,0.732079620239228,0.0521908310817091,0.016959106626587,"-8.375"
"15",0.604354873380843,0.643071918792408,0.0456122143597686,0.0198080148587759,"-8.25"
"16",0.505221783073382,0.649207845209901,0.04299633467288,0.0225208682632197,"-8.125"
"17",0.389957423263964,0.574732239523484,0.0473387577163185,0.0230853986739731,"-8"
"18",0.271864238182299,0.466725107539756,0.0462450345836817,0.0202583270546719,"-7.875"
"19",0.480988378164279,0.54867604530999,0.0526156560483588,0.0208448723633313,"-7.75"
"20",0.588153334894808,0.667299688238883,0.0513394764106486,0.0211990212470217,"-7.625"
"21",0.70503778744767,0.776668468241248,0.0639828223434789,0.0197734591187235,"-7.5"
"22",0.823381670946539,0.836773091360979,0.0490106767499844,0.00754601847740537,"-7.375"
"23",0.553655274857011,0.529925383186126,0.0535965141462417,0.0191098826126737,"-7.25"
"24",0.738108775389041,0.792907591566858,0.0489227800696038,0.0101512982120706,"-7.125"
"25",0.604566531828629,0.621015607210108,0.0565494459890806,0.0214252434734839,"-7"
"26",0.843715305919573,0.872200674793895,0.0516985471792759,0.0110626923403079,"-6.875"
"27",0.841314359277441,0.863692258334021,0.0498467086478119,0.00840961652883772,"-6.75"
