"","-10","-9.75","-9.5","-9.25","-9","-8.75","-8.5","-8.25","-8","-7.75","-7.5","-7.25","-7","-6.75","-6.5","-6.25","-6","-5.75","-5.5","-5.25","-5","-4.75","-4.5","-4.25","-4","-3.75","-3.5","-3.25","-3","-2.75","-2.5","-2.25","-2","-1.75","-1.5","-1.25","-1","-0.75","-0.5","-0.25","0","0.25","0.5","0.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","4.75","5","5.25","5.5","5.75","6","6.25","6.5","6.75","7","7.25","7.5","7.75","8","8.25","8.5","8.75","9","9.25","9.5","9.75","10","10.25","10.5","10.75","11","11.25","11.5","11.75","12","12.25","12.5","12.75","13","13.25","13.5","13.75","14","14.25","14.5","14.75","15","15.25","15.5","15.75","16","16.25","16.5","16.75","17","17.25","17.5","17.75","18","18.25","18.5","18.75","19","19.25"
"SOZ(10th)",0.120685122487419,0.710714781376836,0.484673445951205,0.994365777300803,0.994538230413073,0.208702361062708,0.967317113561529,0.995950474901336,0.125660623588288,0.247702354447998,0.926864420758781,0.816899513669823,0.100559507871345,0.226481423929712,0.846883053251191,0.976874983763568,0.927291463416596,0.108108341126579,0.16224755671499,0.83602775284177,0.947246600759327,0.103292181848398,0.467775483070983,0.991636622909628,0.912256823673804,0.981138006940057,0.63413414479933,0.115881055829771,0.103448816221448,0.985227502252623,0.958505981184377,0.986975837063721,0.982739961015269,0.944672292392738,0.111443548257047,0.108686656345114,0.965884388626992,0.948668699999927,0.97809766464818,0.855748591510585,0.104407234844648,0.981076932742925,0.0746309125903719,0.105259101472823,0.0244955087030468,0.217925682983737,0.118152153088879,0.955754110847152,0.116806933601441,0.0988164885784516,0.121728820879815,0.641308499431594,0.710888586048766,0.714311630816767,0.074920551253625,0.543572180217094,0.774013692070665,0.158790379486804,0.624264827065963,0.450320213902851,0.78712914169384,0.696466225675615,0.519046957874877,0.835479173245316,0.951333573612456,0.163630193439126,0.576826055943675,0.906246290532736,0.76364474653413,0.970285623739645,0.102120059675929,0.982246920879708,0.251476677342736,0.890724138617077,0.630570502244533,0.473866916834941,0.69893072375259,0.614241428846432,0.884803752690923,0.124021477454869,0.597285755752021,0.95199596005495,0.570893998003288,0.789431703764768,0.124078934641561,0.191258880719138,0.92475812000082,0.645925910262214,0.0914195601161736,0.0549809231541874,0.792704935293347,0.777408890702128,0.178296253777086,0.757298578695121,0.542099471742285,0.100599549474783,0.808974986268125,0.525118099234958,0.0960245414729066,0.897352068033189,0.256159488992232,0.850181096445206,0.101825130086582,0.112232043113534,0.460849942515777,0.60089847142598,0.505323082405567,0.0550076139021825,0.426592219376465,0.177019185463305,0.0463489716110019,0.546843255105112,0.698166912267916,0.89285097773845,0.067792765560313,0.584462984492766,0.520895582437242,0.0587742802146459
"SOZ(20th)",0.127412086365629,0.752553046104443,0.506239926543338,0.995209283828976,0.994817037004826,0.217396965082901,0.978133235901179,0.9960284537238,0.132914285793827,0.261381594591185,0.932397946494013,0.820918347439544,0.105646614684645,0.237343840521953,0.860254485929522,0.977371855874596,0.938465621259055,0.113178014098785,0.206079537431603,0.842006538256968,0.955506842955975,0.110096405730755,0.485363783496922,0.994217885847242,0.94065032471818,0.982920269150082,0.658740759305387,0.125973530222479,0.11040948997504,0.989817795256171,0.960517275411372,0.987883331846164,0.983565105878828,0.957714460999166,0.118234468160321,0.115406298414564,0.966923721015993,0.952564717305754,0.98418982456219,0.864113199126584,0.111477541641386,0.987559787388929,0.0767117156272411,0.158509484069699,0.0445960441320576,0.236741832521159,0.127632678750269,0.95975215746619,0.127479525024051,0.105138213013146,0.13736869617412,0.740697856928789,0.735995210821252,0.748876327401166,0.0841266315278058,0.711288979543,0.778732918236071,0.181447442611516,0.741892065786415,0.46686545927244,0.794787805172273,0.752781914108118,0.579778019840861,0.865022975193826,0.960168970590917,0.175673142352411,0.599264243212769,0.914764418379504,0.869651313960702,0.975376847106926,0.106331966869968,0.983206740201825,0.261621927348347,0.904310819073349,0.706504283057522,0.78994178521854,0.738896529654602,0.653285416553492,0.890778902393098,0.12935427406597,0.743167750905152,0.955651668632089,0.614477696062504,0.855522659864598,0.132926410404761,0.233548517616951,0.943413993567082,0.700842242552707,0.0990574183902745,0.0656578244913023,0.822764974706155,0.814640853815454,0.219649141125733,0.82092766267161,0.55189112841152,0.103499001324192,0.841872488395908,0.541863224622966,0.106768114117238,0.917085889052294,0.355186029103838,0.861529397310999,0.11077323398953,0.124636023694657,0.506135525585828,0.618672545116751,0.818627248729254,0.0605069111479169,0.486881259707173,0.190456242167922,0.0517664519805182,0.655485487219988,0.729221460220953,0.894675154539517,0.0715665630611262,0.642206258668531,0.597249950203324,0.0629878505526492
"SOZ(30th)",0.135170025763177,0.791290812219655,0.52004113059305,0.995258214738833,0.994878707267479,0.221595853577027,0.979334756529215,0.99624851044488,0.139812649725285,0.264386763473177,0.933002043691217,0.825012871441321,0.111317835014207,0.243125756983698,0.887381384350956,0.978836139824268,0.946153203115147,0.119666239740411,0.218260567155213,0.854293499475649,0.966989843154799,0.117776036857987,0.504395195402319,0.994353829960315,0.941105519832281,0.985887138728025,0.664690053623812,0.128998551455238,0.117248557842929,0.990514053276723,0.961628419616801,0.989120031443654,0.983929785520446,0.97423345201556,0.126891080436498,0.122226816575448,0.967146510986996,0.955187478973858,0.98510731695294,0.873421429201016,0.119911892277885,0.98778628301516,0.0814002674769711,0.168281059786477,0.0761309050699606,0.26070906583791,0.128412713539445,0.960130586337992,0.131434135682649,0.110577577606174,0.163217253631617,0.761435753121815,0.810908865601811,0.761837124049456,0.0911229409644746,0.716616527806366,0.784469804625042,0.196024651877026,0.778121482615575,0.470674305091307,0.798211295299303,0.760811029808073,0.6823407965062,0.907988728776086,0.965677571267207,0.179107731032001,0.603292616470812,0.923723577334469,0.883659887219678,0.980219811974432,0.111538823792721,0.984190067529908,0.268179531257806,0.905348154767179,0.794067748451789,0.790432556699455,0.797308549651093,0.672496835723532,0.900455538881963,0.140451394585036,0.776913775285768,0.964815027137365,0.640868983879821,0.873894188454851,0.138267761536908,0.266237219986549,0.945793853543075,0.712768830657126,0.113553077050707,0.0714567712333066,0.82646602206688,0.857723035777632,0.260138315319078,0.837367581616137,0.568607923419263,0.105083621935714,0.867281310902458,0.572259564723368,0.126172238453919,0.920934827504216,0.43582781144461,0.885246261698507,0.126223272484034,0.143718469654345,0.509133211252136,0.654884919958946,0.825543440555013,0.0767973529594004,0.575147430265349,0.213826297092779,0.0570132618013068,0.68417873535732,0.780355562737765,0.895408109288843,0.0762350535221983,0.691081060159647,0.634011611145311,0.0691267993785854
"SOZ(40th)",0.154283231198892,0.819250155617958,0.571525722946246,0.995326449949082,0.994980923617352,0.242083241011043,0.980098068013009,0.99639147570385,0.15554681247206,0.283536095046233,0.939252699687046,0.845795409287801,0.128798191467152,0.283712414134337,0.901266644963775,0.979800414887249,0.952206081321852,0.13793189276993,0.306311158950549,0.874145065031828,0.974705699619403,0.139757150091875,0.539226265836439,0.994505832171942,0.957449235042808,0.990783526766085,0.707351334022393,0.146823343620172,0.136914359904651,0.992187974870402,0.96362217662799,0.990166453195711,0.984735234542015,0.981378786867228,0.15015271397441,0.148767791840149,0.968585367557691,0.956897169419115,0.986713590697509,0.894526563367339,0.135391852816744,0.989080682504751,0.10142793188612,0.200533273929815,0.146118264616905,0.282114773750278,0.154316182513865,0.968568631425218,0.148649496160879,0.137562589754683,0.191697150892121,0.788159947244931,0.842793890288666,0.801419775431358,0.125336908932146,0.718644444173211,0.800223331893364,0.209701747832079,0.796495774729229,0.491105150438315,0.806376057559538,0.7794986020393,0.742581335946486,0.926902022735547,0.971313085225361,0.196586721495571,0.614835293583474,0.926794048734096,0.894027838926847,0.982356602665092,0.136066175212719,0.984846694501,0.318428920307406,0.91316145680696,0.82913920031555,0.837080528061766,0.837855359699988,0.68444091013988,0.914316106834365,0.159423210867424,0.805566715748877,0.968980800436733,0.65766793829823,0.890844508611956,0.164450254453498,0.282365188629393,0.947904810623695,0.760648153629236,0.149304294465138,0.115985575849225,0.860325063538206,0.875281204149908,0.314196601037201,0.869517081461342,0.600807262293837,0.156807732592699,0.909862513467302,0.590399889957639,0.169469205723053,0.926700892169163,0.531618812519894,0.896270774945245,0.173846636205532,0.193143282764185,0.620064605227292,0.726471281537089,0.836104473404868,0.104043300523231,0.642694463275447,0.24752794929675,0.0706321671145955,0.694164704362123,0.811919116775464,0.905896122621462,0.0942802361571176,0.72144617019691,0.654142943767077,0.0839293271470105
"SOZ(50th)",0.179074069653691,0.841820287657805,0.641852009451184,0.995404337309527,0.995103413010835,0.270714877915004,0.980642274924682,0.996495895231767,0.175698874626494,0.31075750796482,0.948326635082187,0.874921954056632,0.152183115981788,0.341701441629424,0.908531086672285,0.980514685506885,0.957441607703866,0.162086259493395,0.432296531781746,0.897778932756756,0.980537984216898,0.168889004379091,0.581957165534922,0.994665863432846,0.981737210301549,0.996644674034203,0.76836860746105,0.172048021251194,0.162993529063291,0.994350728250644,0.966057240042058,0.99111773602505,0.98576106825356,0.983837293636534,0.180716858143191,0.185168995656759,0.970632257428231,0.958150324252948,0.988664255118988,0.921530149579608,0.154394618306784,0.990909033926023,0.129125152574978,0.244025807286433,0.23533187346837,0.302239718960456,0.192781368580905,0.981036484620156,0.172495231548924,0.175320425680932,0.221492718054127,0.817877290333092,0.853164599928668,0.854313354180066,0.173159706165318,0.719022544591795,0.820985179601363,0.222928787131904,0.805942504485128,0.519846995549394,0.816911455886374,0.803515402536163,0.781660756774245,0.933789086883608,0.977012055824446,0.221087912851131,0.630135122623446,0.926920176356055,0.902575479858113,0.983140306267328,0.17025377388134,0.985339971293597,0.390524201927077,0.924362742019716,0.837964645414058,0.906807099364774,0.869469564775085,0.692751312179383,0.930268640518535,0.182332375031472,0.831673114253234,0.970647781133147,0.669670726017185,0.907084224552486,0.20105331826231,0.29021279040886,0.949881316256629,0.826503844035193,0.195683291256567,0.1798793094021,0.909263102064834,0.880077365727235,0.375039442517713,0.909521371756886,0.640747873101826,0.233601588272416,0.961029906061293,0.602412207758844,0.224712594458414,0.933425519940621,0.634984422962435,0.900949112621599,0.237556662540527,0.2577392794491,0.784962853356873,0.815744636483206,0.848487926766772,0.136767000963235,0.699881927511504,0.286395400140279,0.0884371201741341,0.69479703380066,0.833697396573607,0.921261665245727,0.11901376487896,0.742556434507247,0.665959112228733,0.10306364438668
"SOZ(60th)",0.203228192591167,0.900205125945542,0.665412021228717,0.995711957989194,0.995494392877789,0.277449780643001,0.983170262033073,0.996731249627648,0.196223301834127,0.331506126943418,0.956748303622388,0.883133208562604,0.184736647679043,0.3601227554414,0.914618590845236,0.981557756870693,0.958832544425012,0.184609824516093,0.457643283416685,0.903757320268445,0.98260691350315,0.184018455587445,0.594654057799123,0.994725324915727,0.98371002534126,0.996666266941115,0.781596235780107,0.182175883304493,0.187011188795112,0.994352880185835,0.966458951451866,0.994147525362443,0.987559888033036,0.984462474698292,0.189543904410641,0.188640678530923,0.977639769026367,0.960755668116945,0.989352350631408,0.92626770504841,0.166106871642915,0.990982618710324,0.176315439205542,0.333344508828163,0.246060910851572,0.308426611506847,0.229288092261755,0.981164356134798,0.19660084615107,0.220186032280018,0.243200311350247,0.823683188921325,0.869746012822027,0.868001368764662,0.17685133806776,0.738827573431012,0.828051700072243,0.234335158479624,0.806902764730729,0.606316305871818,0.858486025563481,0.82636750251211,0.825136789260815,0.945526171966962,0.977865457410129,0.255668951195966,0.635671299284382,0.941867777628381,0.903833810478725,0.983645489843138,0.196920089126815,0.987749807407652,0.399898723619815,0.927605012901521,0.840151323241728,0.914073951140768,0.889909525198936,0.695890761585821,0.930396905020711,0.208357550948336,0.891522164774191,0.97451633161954,0.709189461661561,0.919642010086253,0.231878784343357,0.311129276396634,0.95032386352374,0.831622145696338,0.220693843300205,0.190886489330364,0.93465268505892,0.891232449182615,0.403325048800318,0.931970937354801,0.667227420719711,0.235503626210511,0.965062976710982,0.618355136801103,0.232052213190822,0.951492136878503,0.659413528383818,0.932219636117796,0.262579529109269,0.26368746605077,0.785891409060048,0.854528069382724,0.877933134628123,0.188658737208704,0.731412350674172,0.330207844005733,0.175343139606615,0.804928091659827,0.882342798756945,0.923986142313737,0.199425746011049,0.744739452575289,0.682139122887343,0.15279452805942
"SOZ(70th)",0.221756720143539,0.942046928481273,0.682685412742211,0.99616660885517,0.995851519051858,0.282829620909125,0.985033794212155,0.99709655630884,0.210786695764127,0.346708552697892,0.962518787125609,0.889497422860293,0.207362307452106,0.374720140460131,0.921219799228158,0.982690202325803,0.960916365857818,0.202723724041239,0.482697704376209,0.908581958355623,0.984995357719926,0.195234867857996,0.604435119980179,0.994794862896219,0.985104319933,0.996827633607186,0.792013009393201,0.199983642326679,0.204225568977849,0.994473769052414,0.968062023902463,0.996172410785986,0.988792624705768,0.986027460935966,0.195510444608401,0.191368750652068,0.982955325426864,0.96409105747238,0.99033280018587,0.93014347511631,0.176567799500027,0.991138477738787,0.21301748729944,0.441555337617242,0.287570677277613,0.317591497238792,0.255420755360224,0.982032982889561,0.21769398583441,0.254911877754106,0.274280169271138,0.843624231101355,0.88816958187498,0.878066864507687,0.185341188862615,0.778576649756454,0.84389875654411,0.251637103532775,0.811108986718165,0.667905201949558,0.88747304683821,0.842139740085407,0.857441330107661,0.95526650892063,0.978963589094302,0.282606887227921,0.651019141670953,0.952833248298114,0.905359254401225,0.983994603169069,0.219727060802971,0.990789096585723,0.411179475810276,0.92998552896713,0.843527207609239,0.921950377992417,0.905644887298908,0.701981057767302,0.934044507290341,0.239556096717497,0.93148992166892,0.97753476855517,0.738802196531411,0.930347069149818,0.256886491043539,0.329191694581994,0.952287734786279,0.837784166175597,0.257602674451805,0.220772963981379,0.952057410962893,0.900445145832379,0.440022947482541,0.948212973524218,0.704231240801632,0.253127128463708,0.968505410233265,0.631465639397259,0.238049571482485,0.96461890261523,0.689712251113996,0.953404793695658,0.28264842215249,0.278588151950951,0.791909890566331,0.882734551416225,0.899477034274889,0.233267046740277,0.77416304670646,0.384496584230046,0.250311570975954,0.881976669589281,0.919321789890083,0.932195668758546,0.262442844431759,0.751446311114067,0.709701446417574,0.199408128885755
"SOZ(80th)",0.229034056925703,0.950802659512992,0.687385563727627,0.996915320093767,0.996140937840156,0.285499336251504,0.985568416532618,0.997721767560655,0.213428023138861,0.350818592004116,0.962986900554871,0.892167556741414,0.210132223376784,0.381669667892369,0.928848416031021,0.984001395963519,0.964385956713943,0.21201829257128,0.507167463984904,0.91109909759378,0.98802283179775,0.198625202252941,0.608384521994945,0.99488455387193,0.985341573628798,0.997268547791573,0.796808073594372,0.233151195286639,0.207833390062419,0.994832131781767,0.972067818434638,0.99618748838183,0.988893195165015,0.989472057525474,0.195755972666778,0.192609601267176,0.984886971432084,0.968886537810693,0.991897957824415,0.932295674382408,0.1845260763991,0.991458885255577,0.228743058320006,0.58755042090102,0.390641901789332,0.332712369341845,0.260805297293931,0.984383120124566,0.232762175680136,0.269358200978202,0.324104556441572,0.89183556046498,0.910277463247118,0.88088732256757,0.203427477442299,0.858213821054349,0.877306885017953,0.280730195996787,0.821807132189273,0.679733269537928,0.891284971308183,0.843752252853406,0.867402887675061,0.961013349614927,0.980551180975455,0.294258618634111,0.685990315508795,0.95583445776266,0.9074189249275,0.984031575995241,0.234815345340487,0.995087291891827,0.426272688996181,0.930642535400345,0.849281505056433,0.931045954995379,0.911971052751122,0.713973047498868,0.944730785094881,0.281101382191252,0.931695091311189,0.978852978389271,0.748602929852208,0.93734667527298,0.270258678981993,0.341545977162528,0.957294254039677,0.846033624291085,0.318308063819331,0.2884180280779,0.953492422686639,0.905773068870907,0.493545430964,0.95203995083664,0.762283605811624,0.302193559347109,0.970766569500735,0.638911289101208,0.241362408892656,0.967865965949646,0.731750208461766,0.954419219436851,0.292809368144668,0.311393836448151,0.808108223678832,0.889787131717695,0.905218317492483,0.263308502844062,0.839354288477986,0.45973791717208,0.30140482621901,0.89286028765931,0.932967958922822,0.951375293956955,0.290670177429713,0.767200850594318,0.760028395691053,0.239787164019277
"SOZ(90th)",0.237635557873841,0.95474580857328,0.711112684546542,0.997594808362122,0.996267926570608,0.300912034087898,0.988252249736488,0.997948868103029,0.253481479881706,0.359110430774222,0.968450414854782,0.897535518942198,0.223111289809076,0.394957628023679,0.940496805742189,0.986273540026572,0.972569658740037,0.231389085814311,0.537740447682922,0.915963536063085,0.989255882388525,0.213761132709065,0.621460751428163,0.99518447089694,0.985721987515687,0.997491551446351,0.808483568691255,0.255909332518744,0.218953826183805,0.995911172502624,0.976943075812687,0.996269090266523,0.990101436567207,0.990655616147844,0.228365335476697,0.225304717141201,0.985848478538375,0.972174531179397,0.992563343568434,0.935682895534917,0.221178404591166,0.992022300563311,0.341703254583384,0.659975303699058,0.432878558666699,0.351345188416105,0.289247373746691,0.985349672305542,0.270256857244352,0.300770180572816,0.361254916430662,0.912189807734981,0.934026236768451,0.884213274738147,0.212010126649225,0.88671027252723,0.889956406949529,0.29355585050378,0.844573956748821,0.683687528005337,0.896863682935934,0.857670648778723,0.881915810445927,0.964806773676468,0.981427034053145,0.30629786519582,0.701672291091728,0.958052802534328,0.912473303896409,0.984915923829098,0.245755284922947,0.997281682480601,0.437882447059258,0.932145837349147,0.864052105486422,0.935375929123188,0.91465568993429,0.731951279091294,0.948651369625981,0.313067344585025,0.932465426340373,0.982429723243369,0.76949019357139,0.940141243308916,0.281067291433559,0.352353257784476,0.960116569406872,0.850600213536425,0.350128313162011,0.32118734045123,0.957197773188752,0.917128096387709,0.585802435899061,0.954350828589754,0.784314741981342,0.365665279642379,0.971593614317886,0.694299417390692,0.423534911292894,0.977338221210444,0.829517158108612,0.965996947253837,0.497700227977982,0.543189363774164,0.865314656044173,0.920118267719305,0.928420438784771,0.477146652555944,0.9017153067089,0.660709921779387,0.497985549184262,0.912909393860566,0.950326264883506,0.967105398400144,0.495054162695207,0.850241097454863,0.852629989492129,0.46661373382253
