"","mean_f_soz","mean_f_sozc","se_f_soz","se_f_sozc","time"
"1",0.646525632503031,0.729860230957436,0.141254919323435,0.0279620247141305,"-10"
"2",0.866883040706996,0.607714708297584,0.0333568866234957,0.0286555667438977,"-9.875"
"3",0.807140343330857,0.707212646916977,0.0674903641361582,0.0266204645629379,"-9.75"
"4",0.602815469440425,0.570660078836211,0.110553027407848,0.0265950695518703,"-9.625"
"5",0.555781488288429,0.445975879891706,0.0426598977751735,0.0257782656535063,"-9.5"
"6",0.5755914441012,0.565529054463845,0.153406505887007,0.0259038346486589,"-9.375"
"7",0.36472060376178,0.489065903606975,0.142572054865492,0.0263283186601426,"-9.25"
"8",0.419950729284793,0.566948290284714,0.137000817023895,0.0281538943689761,"-9.125"
"9",0.729668009228483,0.399646762861873,0.0947997559412226,0.0263107873298511,"-9"
"10",0.288616900637391,0.343223896526898,0.106126153331397,0.0274478160110818,"-8.875"
"11",0.407195088569976,0.540544830140244,0.128221119724856,0.0292164704790508,"-8.75"
"12",0.501145739647284,0.631472531921305,0.171565289763957,0.0253485028234158,"-8.625"
"13",0.337238493723849,0.394886073930608,0.0821503450422502,0.0268110103886374,"-8.5"
"14",0.69416181128534,0.593875050509,0.0487805625531394,0.0282443878361956,"-8.375"
"15",0.705290736323466,0.518810050121797,0.0861327972825636,0.0288933577298797,"-8.25"
"16",0.573174832831502,0.449555789155689,0.123596647724809,0.0240513350398724,"-8.125"
"17",0.909717279943691,0.707645088301617,0.0473606752572864,0.0235920625308083,"-8"
"18",0.666492003284714,0.585159899802411,0.170025688476423,0.0281005638755665,"-7.875"
"19",0.858765103820436,0.671843695441654,0.058940889708415,0.0247834180511461,"-7.75"
"20",0.878434286161186,0.633533912528762,0.0622015367246584,0.0284266421149265,"-7.625"
"21",0.760606890079381,0.513623053726242,0.0627131293369802,0.0257019216895632,"-7.5"
"22",0.649169045477652,0.433422045156388,0.134070791103453,0.0278116904194359,"-7.375"
"23",0.656989793923278,0.560360843199361,0.116884245828785,0.0259369581346497,"-7.25"
"24",0.46306651546553,0.608214239436047,0.167202911721778,0.0249867820136913,"-7.125"
"25",0.599593321080827,0.518123051042651,0.150465042551153,0.0257384968319113,"-7"
"26",0.418824541508622,0.603607665253565,0.170168294968359,0.0285400367073832,"-6.875"
"27",0.573542408008446,0.539359450032701,0.158753443492496,0.0277487302093318,"-6.75"
"28",0.570226410667501,0.581098477790991,0.131204525648907,0.0267167718288893,"-6.625"
"29",0.799116255425644,0.790635113780389,0.100198162295572,0.0242423799411176,"-6.5"
"30",0.760098541430415,0.462988691351096,0.117400536267007,0.0266835116986507,"-6.375"
"31",0.78251280647558,0.312232263960994,0.0795140454053556,0.0222023083421583,"-6.25"
"32",0.918961404606421,0.899379170586625,0.0499650391805134,0.0186893175097095,"-6.125"
"33",0.74424588433113,0.433119949579175,0.121928677917417,0.0286183294333716,"-6"
"34",0.799632424823056,0.452640000981427,0.112561649939599,0.0246675534191431,"-5.875"
"35",0.526000078207485,0.36125992257459,0.118650995075596,0.0271961275322382,"-5.75"
"36",0.798177765612169,0.454936387412275,0.0714534223437923,0.0277528815630312,"-5.625"
"37",0.809666445078794,0.422399006918295,0.0705150277454261,0.0276542015287522,"-5.5"
"38",0.666538927775388,0.534400942170166,0.119963412695415,0.027613033005829,"-5.375"
"39",0.341962225785008,0.383771793627317,0.0713128997911762,0.0256970381200004,"-5.25"
"40",0.424416376647245,0.306554553937478,0.149646364286666,0.0238577104849674,"-5.125"
"41",0.740624877800806,0.440037861623357,0.12786029672522,0.0266093230653875,"-5"
"42",0.607218550815313,0.395067024580919,0.12571454213193,0.0229987705867681,"-4.875"
"43",0.516865444022993,0.330984808579514,0.166262903889125,0.0253309706679838,"-4.75"
"44",0.431126578813592,0.425747360689085,0.147246502222124,0.027335677077863,"-4.625"
"45",0.570437570875533,0.412061050909239,0.137919990013863,0.0236828581835805,"-4.5"
"46",0.577515348218825,0.467889693710355,0.0564929442966985,0.0238733322170941,"-4.375"
"47",0.503546709420091,0.383204789365009,0.109050830903359,0.0233320263246601,"-4.25"
"48",0.915301294333868,0.452231328538141,0.0262309027941746,0.0259670915191287,"-4.125"
"49",0.774754624017518,0.402944128419756,0.0707078494871652,0.0259006482585469,"-4"
"50",0.607038673601064,0.405226330159796,0.118702608705951,0.0248461403029533,"-3.875"
"51",0.367770695655574,0.305433196623584,0.0779987703012808,0.0233894212003099,"-3.75"
"52",0.348476909240214,0.286919108158651,0.0977549872718943,0.0209333277147678,"-3.625"
"53",0.189903413756697,0.263860551454774,0.0840480362278056,0.0221103825224207,"-3.5"
"54",0.383944003441129,0.334454307277206,0.0774424776988524,0.0213661719717982,"-3.375"
"55",0.27224025339225,0.391804545695023,0.0979102944567138,0.024521632601607,"-3.25"
"56",0.316935830759004,0.429522788664209,0.145832448469433,0.0258295670597505,"-3.125"
"57",0.519102178078442,0.356366587615768,0.145124995258266,0.0260027658259916,"-3"
"58",0.883854064834005,0.608406307816991,0.046303550749106,0.0260332432327487,"-2.875"
"59",0.905994603683573,0.640339113786523,0.0361466075836921,0.0238615745875849,"-2.75"
"60",0.636022367340555,0.397312422798862,0.0839915859695265,0.0234492793476138,"-2.625"
"61",0.625839752864349,0.422772409319572,0.0922921157684602,0.0251713215249104,"-2.5"
"62",0.742705196887342,0.539527749472291,0.0596136177057216,0.0287248724233515,"-2.375"
"63",0.730176357877449,0.454827893696093,0.069996294317133,0.0269072561322441,"-2.25"
"64",0.667469596840418,0.391021320740395,0.0992257635487228,0.0264787703114429,"-2.125"
"65",0.366910413326555,0.50441488917156,0.161652157017781,0.0266517645594178,"-2"
"66",0.559449419309428,0.39488224023039,0.128830606254883,0.0270915694289083,"-1.875"
"67",0.114824228678685,0.122088017156575,0.0389378890006343,0.0114669444196166,"-1.75"
"68",0.219082626207328,0.23731256081207,0.103001061218788,0.0254108952704427,"-1.625"
