"","mean_f_soz","mean_f_sozc","se_f_soz","se_f_sozc","time"
"1",0.743857959850607,0.753564967653728,0.0461621821023506,0.025108463447234,"-10"
"2",0.76639822595705,0.750924328064559,0.0424306732134117,0.0239697150065721,"-9.875"
"3",0.800741129785247,0.766768165599573,0.0518685432627196,0.0228489875902799,"-9.75"
"4",0.797546101774043,0.768729366746699,0.0407363190877162,0.0214807450187711,"-9.625"
"5",0.240371148459384,0.173935199079632,0.0504323191781865,0.016333450473839,"-9.5"
"6",0.381317110177404,0.299118605775644,0.0410868470176843,0.0173357731569952,"-9.375"
"7",0.807087418300654,0.776695053021208,0.042828640497853,0.0222116220219148,"-9.25"
"8",0.560763888888889,0.54452927004135,0.0348218746543571,0.0178274408943097,"-9.125"
"9",0.360892273576097,0.276103149593171,0.0587777920261503,0.0205174705342784,"-9"
"10",0.799573996265173,0.725507911497932,0.0375954183635921,0.0262405668736418,"-8.875"
"11",0.859097805788982,0.786259295384821,0.0454995723514115,0.0276315367017118,"-8.75"
"12",0.432306255835668,0.343234168667467,0.0653124061964493,0.0321587954579923,"-8.625"
"13",0.246484010270775,0.190281320861678,0.0560149106167173,0.0262589311253863,"-8.5"
"14",0.642959267040149,0.506028453047886,0.100336677556393,0.0392209995606113,"-8.375"
"15",0.527303629785247,0.513659630518874,0.123135321158483,0.0270150571529873,"-8.25"
"16",0.952614379084967,0.81687154028278,0.0194060298030512,0.032357869722148,"-8.125"
"17",0.620010504201681,0.66499829098306,0.0513941268725126,0.0387289251080089,"-8"
"18",0.253092903828198,0.148829323396025,0.0530225463313253,0.0168453159672243,"-7.875"
"19",0.561026493930906,0.493150385154062,0.0366979200361586,0.0227769066894042,"-7.75"
"20",0.508724323062558,0.487644015939709,0.0782908965540272,0.0259573616185621,"-7.625"
"21",0.734185340802988,0.574897667400293,0.0593970864133509,0.037939348006602,"-7.5"
"22",0.791214402427638,0.743265014339069,0.0378941857077074,0.0302184429899335,"-7.375"
"23",0.363401610644258,0.268024918300654,0.0697059981911986,0.0229626971999428,"-7.25"
"24",0.628880718954248,0.583546960450847,0.0409965430302216,0.0283300937702341,"-7.125"
